label,sentence
1,独身男性は独女より人妻と遊びたいってホント？
2,【Sports Watch】広澤氏、プロ野球開幕問題に「野球ファンじゃない人もいる」
1,【座談会】男子ウケする女子の趣味とは?
0,2D動画を3Dに変換！Webから動画ダウンロードもできるソフトのレビューアー募集開始
1,幸せになるための「足るを知る」
2,【Sports Watch】長谷部と本田アナの電撃破局、スクープしたのは？
0,直感的に使えるマジックリモコン！LG、3D対応の液晶テレビ「LG Smart TV」が凄い
1,「独女×僕等がいた」恋愛術：友情＞愛情　“良い子な女”で棚ぼた幸せをゲット
2,【Sports Watch】なでしこ・佐々木監督「勝てると思わねーで監督やるわけねーだろ」
1,3Dで飛び出すネコを接写撮影！3Dビデオカメラ実機レポート
1,友近千鶴の運命相談
1,今年こそ“彼を夢中にさせる”女にチェンジ
1,独女的ブックレビュー『「ゆるオタ君」と結婚しよう』
1,田中美保ら出演の「春コレ」に、通勤に使える“プリプラ”ブランド勢ぞろい！
1,プロカメラマン直伝！料理写真を上手に撮影する3か条！
2,【Sports Watch】レスラー西村、参院選出馬で武藤とコンビネーションツイート
1,「ドモホルンリンクル」の再春館製薬所が贈る、人の絆をつむぐムービーアプリ
2,【Sports Watch】星野監督「お前たちは言い訳するな」
1,主役は私！笑顔を引き立てるヘアアクセ
0,2ヶ月で全国を走り抜けた写真！若さを行動で表現して魂を繋ぐ【GRバトン 写真家リレー】
0,最新情報も見逃すな！ 大人気アニメ「宇宙兄弟」公式アプリ！【iPhoneでチャンスを掴め】
2,巨人軍内紛、テリー伊藤は清武代表に苦言
0,スマホの音楽をお風呂場で聴く技！iPhoneで使える無線防水スピーカ【モバステ通信】
0,エイプリールフールでもうそはつきません！ITの一週間を振り返る【ITフラッシュバック】
2,栗山氏、日本ハム監督就任報道に「本当に正式な話が僕の方にはきていない」
1,【オトナ女子のリアルな悩み】メールや食事の誘いはすべて私から…彼は私に興味がないのでしょうか。
1,増殖する「草食系自認男子」
1,痩せたら本当に幸せなの？　独女がダイエットを諦めたくなる時
1,インタビュー：キングコング「楽しくないことはしたくない」
1,ねぇ知ってる？　「豆しば占い」はすごく当たるんだって
0,デジ一眼に匹敵する最強コンデジ！有効4600万画素の「SIGMA DP2 Merrill」が凄い理由
0,連続入力するデータを自分で作っちゃおう！　Excel便利ワザ【知っ得！虎の巻】
0,スマホでカーナビを実現！純正ドリンクホルダーがスマホホルダーに早変わり【イケショップのレア物】
0,mixiの新サービスに疑問の声？ mixiのTwitterから友達をさがす機能が不評
1,ゴルフデートを攻略、グッと彼女に近づける方法とは　【ゴルフコラム vol.4】
1,“プレミアム”ウッドコーンスピーカー、ビクター「EX-AR9」限定販売
0,Dockコネクターに直挿し！iPhoneやiPadにケーブルいらずのバッテリー【イケショップのレア物】
2,“日本の心臓”遠藤保仁の凄すぎるプレー、日本を救った1本のパスとは？
0,Wordで作成した表を2つに分ける便利ワザ【知っ得！虎の巻】
0,重量を当ててUltrabookをゲット！ NEC LaVie Zの重さ当てクイズ【デジ通】
0,投稿によって公開範囲を決めたい人のFacebookワザ【知っ得！虎の巻】
1,目の下のクマが男のテンションを下げる現実
0,アインシュタインが「宇宙最強」と命名した「iCompaund」で複利を理解【デジ通】
1,【終了しました】白い歯の口元美人になれる薬用歯みがき剤「オーラパール」を3名様にプレゼント
1,「おひとりさま」の時間を過ごす贅沢。
1,一人写真だっていいと思う！ 独女たちの年賀状
2,【Sports Watch】大相撲八百長問題、4人に1人が「即刻解散をするべき」
0,Facebookドリームから飛び出した19歳！驚くほどパワフルな写真の秘密を探る【新写真空間】
1,“恋におちる”って具体的にどんな感じ？
1,【終了しました】【第二弾】ダメージの気になる髪に「サイオス リペアインテンシブケア」50名様にプレゼント！
0,かっこ良すぎるまな板！　アスクよりAerocoolの「Strike-X AIR」登場
1,島田秀平が木下優樹菜に“安産”＆“夫婦円満”のパワースポットをご紹介
1,オオカミはあなたを狙っている！
2,「アメトーーク!」“カープ芸人”の回に、広島・石井は「少し考えてほしかった」
0,auの成長率が日本一！関西ユーザーにみる高いスマホ通信費の節約法
2,「石井慧の体調は良好」格闘家が引退説に怒り
0,「ソブリン危機」をiOSで体感せよ！ 国の借金をリアルタイム表示【デジ通】
2,【Sports Watch】日本代表・香川の小学校時代“他の子と比べたらずば抜けていた”
1,“おいしい”節約で、がんばる自分へのご褒美をグレードアップ！
1,"「SATC2」がついに世界初上映！　ワールドプレミアに5,000人熱狂"
2,【Sports Watch】気丈に振舞うゴルフ界のAYU
1,【オトナ女子映画部】なぜマリリン・モンローは“本命”になれないのか？『マリリン７日間の恋』
1,【終了しました】ナノケアが当たる！ 映画『ガール』特集で「アナタの痛い度」診断をオープン
1,「生活に取り入れて内面の美しさに磨きをかけたい」　道端カレンが人気資格に見事合格！
0,「こんな時、英語で何ていう？」日常生活とビジネスで使えるアプリ！【iPhoneでチャンスを掴め】
1,ファーストレディーも愛用してるかも、韓方コスメで“韓国の美”をつかんで
2,【Sports Watch】紳助さんの品行にダルビッシュが激怒した事件とは？
2,落合元監督、“内川へのクレーム”に言及 「もし専門家に言わせたら・・・」
1,「腫れ物女」に気をつける
1,【大堀恵　ヒミツの相談室】ソリが合わない同僚とスムーズに仕事をするには
1,ゴルフバッグが示す“基準値”【ゴルフ特集】
0,ラジオ会館×カムイがコラボ！ふぉっくす紺子ちゃんが応援
0,プレイ可能なGoogleロゴ第三弾！　Googleロゴがスポーツ関連画像に変化第十弾
1,グローバルで差をつけろ！HYBRID W-ZERO3【新生活特集】
0,何これ欲しい！のキーボード登場！　エレコムのレーザー投影式キーボード
0,例のあのメニューも！ニコニコ超会議のフードコートメニュー14種類紹介（前半）
0,都会の空でも美しい星が私たちを照らしている！写真展「都会の星」を開催へ
2,【Sports Watch】斎藤佑樹はプロで通用するのか？
0,うちにもプラチナバンドが来た！　ソフトバンクのプラチナバンド帯が徐々に拡大中
2,欧州選手権開幕、ストイコビッチ監督の優勝国予想は？
1,コンパクト×低燃費を実現したフィット ハイブリッド誕生！
1,巷で話題の「アロハ診断」。あなたが輝くブランドは！？
0,23カ国のiTunesランキングを動画でチェック！【iPhoneでチャンスを掴め】
2,【Sports Watch】原監督の仰天プラン“佑ちゃんには澤村をぶつけます”
0,話題のスマホに強い味方！ドコモ MEDIAS ES N-05D用大型大容量バッテリー【モバステ通信】
1,連絡先を全員送信ってアリなの？
1,ベイビースキンを手に入れる！　HELENA RUBINSTEIN×THE WESTIN TOKYO 初肌〜うぶはだ〜スパ
0,クリエイターと読者が創るソーシャル時代の電子書籍サービス「Yomuca」
1,【オトナ女子映画部】少女マンガ的な妄想ふくらむ“鉄板”ラブコメ『Black & White/ブラック＆ホワイト』
1,新生活に格闘技ライフを——、人気の柔術ジムに行ってきました【新生活特集】
2,【Sports Watch】浅田姉妹が徹子の洗礼!?
1,浮気中の男の行動パターン／同棲中にやってはいけないNG行動など−【恋愛】週間ランキング
1,外資系半導体メーカー 営業マネージャー「現状に満足したら終わり」 - 年収1000万円プレイヤー図鑑 vol.3
1,サイクリングデビューで美BODYゲット
0,今日はそういう日だったのか！Googleロゴが歌うカエルである理由
0,高品質なレッツノートの工場！開発現場並みの検査施設【デジ通】
1,売切れ御免の北陸鮮魚と朝採れ野菜に舌鼓　【プレゼント有】
0,着実な資産形成をイメージできる！ 日興アセットの「お金計算機」【デジ通】
0,参加した人も、不参加の人もチャンスがある！Ultrabooker.jpブースも登場したインテルイベント
1,【オトナ女子映画部】35歳独女vs46歳バツイチ男『恋のためらい』
2,【Sports Watch】闘莉王、今野のモノマネに「ナメられたもんすね」
1,給湯室で抹茶を楽しむ『給湯流茶道』とは？
2,【Sports Watch】女性店員の契約選手侮辱ツイートでアディダスが謝罪
1,韓国の朝専用コスメ、むくんだ顔やベタつく肌もすっきり解消！
0,Youtubeが7周年！　いまでは1分間で72時間分の動画がアップされるように！
0,周波数の単位に関係あり！Googleロゴが波のアニメの理由
1,災害ボランティア体験者が感じたこと
1,革新的次世代型ランニングマシン、今秋発売へ／テクノジム
0,1年保証をさらに1年延長！　2年の保証が付くASRock製Intel 7シリーズ搭載マザー
1,あの頃に戻りたい…。戻りたいのはいつ？
0,Word文章の重要部分に蛍光ペンでマークする【知っ得！虎の巻】
2,【Sports Watch】なでしこ以上に露出した美人解説者、臨時収入は「怖い金額」
1,“ちょっとだけ贅沢”という気持ちを満たす、プレミアムドリンクが期間限定で登場！
1,「体の中からのスキンケア」をサポートするヨーグルト
2,松岡修造、錦織圭のインタビュー中に2度謝罪
1,他人事ではない！ 占い依存症の独女たち
1,ヒゲでワイルドな印象の俳優・川村陽介、正反対イメージの“女装姿”を公開
0,ハードルが高いダブルすれちがい ドラクエXですれちがいは盛り上がるか?【デジ通】
1,プロに聞く“合コンの極意”（後編）　合コンアナリスト水谷麻衣に聞く、勝ち合コンの鉄則とは
0,安価に作るマルチディスプレイ環境　独自拡張のグラボ「「FLEX HD7770 GHZ EDITION」
1,ツリーハウスのある“隠れ家”加圧ジム、鎌倉にオープン
1,「お世話になっています」は感謝の言葉？
1,【終了しました】“歌う脱力系ゆるカワぬいぐるみ”「シンガマジック！デュエット」を2名様にプレゼント
0,プロフィールはいつでも見てもらいたい　tumblrで別ページ作成【知っ得！虎の巻】
1,酔わないビールはビールでは無し！ ノンアルコールビールを飲む独女は少数派？
0,見せたくない文字は隠してしまうWordの便利ワザ【知っ得！虎の巻】
1,彼に話してもいい「過去」のボーダーラインは？
1,彼氏がアスペルガー症候群かも?／結婚後に妻を不幸にさせる男など−【恋愛】週間ランキング
1,【Shine! vol.01】仕事のモットーは「今日の自分に負けない」こと （株式会社デザインワークスプロジェクト 籠谷美穂さん）
1,女優・杉本彩の欲望とモチベーション、「恋心を抱くこと。ステキな男性に勝るサプリメントはありません」
0,「ゴミ箱に入れるだけ」ではない！アプリ関連ファイルの削除を確実に - Mac必須アプリ (5)【デジ通】
0,動物好きなアナタに！ iPhoneを動物図鑑にしてくれるアプリ【iPhoneでチャンスを掴め】
1,[中級編]転職活動でTwitterを活用してみよう - 転職活動に役立つ！ソーシャルメディア活用術 vol.10
2,【Sports Watch】斎藤、大石、福井。三者三様のドラフト会議
2,巨人の18番を付けた杉内に、桑田氏が注目の発言
1,夢を叶えたい！　誰もが知りたい“お金が貯まる法則”って？！
2,【Sports Watch】内田篤人キッパリ！ 「よくないすか？ べつに。サッカー選手ですもん」
1,元彼に執着する女は占い好き？
2,【Sports Watch】岩隈 “7年105億報道”に「一切ないです」
1,仕事と友情に効く、スコッチと名言
1,ゴルフとクルマに通ずる“ジェントル”の流儀【ゴルフ特集】
2,垣岩令佳＆藤井瑞希ペア、垣岩が先輩・藤井に直してほしいこと
1,熟女ブームは本当か？
1,男子は部屋の様子で家事能力をチェックする？
2,【Sports Watch】セルジオ氏がバッサリ「全く収穫がない」
1,「突撃！隣の晩ごはん」のヨネスケが今度は「OLの昼ごはん」を突撃レポート開始！
1,一度行ったらハマること間違いなし！　夏の女子旅はマレーシアへ【ランカウイ島編】
2,新垣、波乱の連続だった野球人生とは？
1,時代が八重歯に追いついた？ 八重歯好き必携の一冊「八重歯ガール」発売
1,「会社が携帯代を出してくれない」 - 辛口説教部屋 vol.57
0,官民連携で進化するセキュリティ人材の発掘・育成 【役立つセキュリティ】
1,スチームケースで作る“焼かない”ヘルシーお好み焼き
0,ジメっとした気分を吹き飛ばせ！　いまが見ごろ、鎌倉の紫陽花写真の数々
2,【Sports Watch】海老蔵殴打事件、元祖夜遊びJリーガーも“絡まれることはある”
2,無関係の選手を殴る韓国チームに「この時期の風物詩だな」
1,FREDの最高級ジュエリーを贈るという選択
1,短期連載 世界基準の仕事術 vol.3【インタビュー：シーバス・リーガル　マスターブレンダー　コリン・スコット】
1,【終了しました】高原リゾートホテルの“ぐっすり眠れる”特別イベントにご招待
0,iPhoneで高度な画像編集が！シンプルながら多機能な画像編集アプリ【iPhoneでチャンスを掴め】
2,ファンは複雑!? DeNAベイ、大胆ながらも軽率な企画を発表
1,「社内恋愛のうまいやり方を教えて！」 - 辛口説教部屋 vol.27
1,自転車女子、はじめました vol.07「レンタルバイクを活用せよ！」Presented by ゆるっとcafe
1,脳の気分をコントロールして“天才”になる 【新生活特集】
2,ディーン元気、やり投げの秘密 「あり得ないところまでいく」
1,中川翔子さん、城田優さん、D・DATEによる「ラテ研」　D・DATEはとにかくキャメルが好き
1,相次ぐ芸能人の“すっぴん”披露　その時、独女の心境は？
2,“東洋の美女”軍団が東京の空に舞う
0,ウィンドウを拡大し自在に動かす！プレゼンからPC操作の説明まで使える「ZoomIT」【PC快適術】
2,【Sports Watch】泉浩と熱愛報道、末永遥「マスコミって恐ろしい」
1,ゴールデンウイークはどこへ行く？
2,楽天退団の山崎、ノムさんは「最後の最後まで僕に似てる」
2,【Sports Watch】逆境の連続、なでしこジャパンの優勝に川澄・父「信じてあげるのが親」
0,診断ツールでパソコンを高速化！アプリで劇的に高速化するPC裏技【知っ得！虎の巻】
2,【Sports Watch】松坂に突然の“日本球界復帰”を提言!?
0,GALAXY Noteをキーボードで使う！　Bluetoothキーボード付き専用カバー【イケショップのレア物】
1,思わず買っちゃう！　絶品秋冬コンビニスイーツ
2,【Sports Watch】楽天・田中、「僕達の被害なんて微々たるもの」
1,どうやっても貯められない30代女子の貯金改革!! Vol.3「『パーキンソンの法則』が30代女子を救う!?」 Presented by ゆるっとcafe
0,スレートPCとスピーカーをセットで！「feel Windows」オープン記念第三段！
1,【スナップレポート】東京ガールズコレクション 2011 土屋アンナ編
1,【オトナ女子のリアルな悩み】2年前に勤めていた会社の人を今頃になって好きに…
1,＜コラム＞パットに形無しは本当か？【ゴルフ特集】
1,30歳から始める!?　“踊る女子”が続々出現！
0,本当に稼動するのですね。凄い！孫社長 メガソーラーの状況を報告
1,【独女的コミックレビュー】　vol.2『ミラーボール・フラッシング・マジック』
1,【オトナ女子映画部】20人以上と寝た女性の96％が未婚？！『運命の元カレ』
0,"Windows 8優待購入プログラム解禁！　ドスパラなら1,200円でWindows 8にアップグレード"
0,DVD起動でもアプリが使える 便利なUbuntuの使い方【デジ通】
1,“神社コンシェルジュ”が選ぶ、2011年こそ結婚成就させるなら「芝大神宮」
0,間違いなくワイルドなiPhoneカバー！　スギちゃんのiPhoneカバー登場！
0,iPhone撮影の手ブレを防ぐ！ iPhone用のシャッター延長アクセサリー【イケショップのレア物】
1,【終了しました】人気のキャンディーボトルを3つセットで各1名様にプレゼント
0,話題集めの必需品！ お待たせしました！三面貴族のiOS版が登場！
0,何これやばい！ウマそう！　ホントに学食？　最近の学食は驚きの豪華メニュー
2,【Sports Watch】自らの悪事を堂々とブログに掲載する高校球児達
1,スマホを使って“タダ酒1杯”が飲めちゃうキャンペーン実施中！
2,【Sports Watch】ギャルファー・金田久美子を励ました“元エース”の言葉
1,「持っている」彼女たちは、何を持っているのか？
1,強欲こそが才能!?　美術史に学ぶ“魔性の女”
1,闘魂に見る！部下のハートをがっちり掴む“オトコの生き方” 【新生活特集】
0,いよっ風流人！孫社長 再び桜の句と写真を披露
1,赤裸々な女の生態を描く「祝女」が帰ってくる！
1,スマホで探してカーナビに転送！ iPhone連動アプリを使って快適ドライブ！
0,日本も捨てたもんじゃないですね！孫社長 自然エネの普及活動を強調
0,117万2132件の動画中最高の1本！ニコニコ動画「第4回動画アワード」グランプリ作品決定
0,廃プレイせずとも楽しめるドラクエX！　 プレイしなくても他プレーヤーとの差が広がらない仕組み【デジ通】
1,ガサガサ足にさようなら！韓国コスメで足裏も集中ケア
1,美肌で夏を乗り切るスキンケア／夏太り防止にはアレが効く−【ビューティ】週間ランキング
1,デンマーク発。独特なシルエットで、上質な遊び心を刺激するネクタイスカーフ「&tie」
0,ボカロ曲のみのライブ開催　「Voca Nico Night」-Live Stage-8月25日、26日で開催
1,「映画祭を創る、女性たち。」vol.4　コンテンツマーケットディレクター　森下美香さん
2,【Sports Watch】巨人の助っ人補強に、ノムさん「外人担当スカウト、しっかり見ろよ」
2,【Sports Watch】カズ×ヒデが日テレで対談、代表戦言及も“ヒデに怒られた”
1,“究極のクリーム”で10年後も20年後もずっと綺麗な素肌
2,【Sports Watch】西岡のエラーにチームメイトがブチキレ状態で大暴れ
1,“Zoff feat. THE BAWDIES”でメンバーがスーツメガネ男子に変身
1,スポーツ＆フィットネスユーザ必見の人気アイテムがパワーアップ／リバーサル
1,彼が彼女を選んだ理由
2,【Sports Watch】真央への暴言で炎上したラサール石井、麻生総理批判の教訓なく
0,市場動向を立体視できるiPadアプリ！Yahoo! ファイナンス株式マップ 【デジ通】
1,次のバケーションはトルコに決まり！
2,【Sports Watch】“ハマの番長”語る、「横浜をいいチームにしたい、強くしたい」
0,町会議ラス前開催は福島県！　ニコニコ町会議in 福島県三春町の詳細決定
0,これじゃない感バリバリ！　ファミマの初音ミクコラボ肉まんが話題に
2,U-23日本代表、準決勝に散る。釜本氏は「メキシコは試合巧者」
1,彼にあげたい韓国メンズコスメ、韓流俳優のような美肌男へ！
0,春分の日のトリビア！Googleロゴがイラストである理由
1,顔のいい男を「かっこいい」と褒めるのは逆効果？
1,恋に効くコラムLesson最終回　不倫の彼との行方
1,江戸8人衆の孫弟子が握る特上寿司をリーズナブルに　【プレゼント有】
1,東京23区女ひとり風呂vol.05「世田谷区・江戸ッ子に会える銭湯」Presented byゆるっとcafe
1,【オトナ女子映画部】大人の女性なら分かる「涙」の意味『短い記憶』
1,『シーン別まつげメイク塾』でアナタの目ヂカラをUP！
2,【Sports Watch】F・マリノス所属選手がツイッターで意味深発言!?
1,まず一歩を踏み出そう。長く愛される自分ブランドを作るには？
1,「待遇と仕事。どっちをとるべきか迷っています」 - 辛口説教部屋 vol.59
1,女同士の話が噛み合わない理由はしゃべり方にある!?
0,川面を流れる花弁の美しさに感動！　散った桜が川面を埋め尽くす光景のあまりの美しさが話題に
1,最高級ショコラティエのチョコレートを、松屋銀座で
1,梅村ゆずの結婚どころじゃないんですっ！vol.6『最後の砦？結婚相談所！』Presented by ゆるっとcafe
2,“内容が入ってこない”代表戦、サポーターの拍手喝采はアイスランド選手に!?
2,古閑美保、引退にキッパリ 「もったいないとか全然思わない」
2,敵サポーター襲来、鳥取市内が異常事態に？
1,【オトナ女子映画部】歳を重ねても輝ける女性は何が違うのか？『デンジャラス・ビューティー』
0,Firefoxのダウンロードを俄然便利にするアドオンソフト【知っ得！虎の巻】
0,レガシーデバイスをさらば！名実ともに次世代のMacBook Pro 【デジ通】
1,夢を見ると綺麗になれる——、女子力アップに“宝くじ”のワケ
2,多田野、山なりの超スローボールで話題も風当たりは今も厳しく・・・
0,音声認識で英語の発音練習しよう Siriを使うiPhoneアプリReal英会話【デジ通】
2,統一球問題、NPBコミッショナーに対するファンの批判も、ダルビッシュの意見で一変！？
1,総額1.5億円の″セレブジュエリー″でマリエが登場
1,コトが終わったあとのピロートークは必要か
0,最新モバイルルーターに強い味方！ドコモ BF-01D用大型大容量バッテリー【モバステ通信】
0,ドコモのスマホに強い味方！ドコモ MEDIAS PP N-01D用大容量バッテリー【モバステ通信】
1,独女のTwitter、意外な楽しみ方
1,デキルオトコの“出会い力”。勝利の秘訣は、自己紹介にアリ！　【新生活特集】
0,自分の顔で画面ロックを解除！ドコモ、GALAXY S IIにAndroid 4.0を提供
0,地方の元気が日本の元気に！「ニコニコ町会議」佐賀県唐津市呼子町に1万6千人が来場
1,「運命の人」の見分け方
2,【Sports Watch】ダルと古閑、その親密関係は離婚問題前から!?
1,年収1000万円のビジネスパーソンが選んだ「理想の部下 ベスト10」 - 年収1000万円研究所 vol.17
1,税金を払うのは私たちなんですけど！
1,VIVI掲載人気ブランド“ドロシーズ”の自慢の職場とは？
2,【Sports Watch】日本惜敗、セルジオ氏「オランダとの力の差は1点以上ある」
2,五輪目指す山崎静代、芸能との両立には「両方をやってこそ意味がある」
1,アウディA1 スポーツバックが登場
1,ショップ情報もチェックできる話題のスナップアプリ「T.B.G.!」のAndroid版がリリース！
1,マキアージュの新モデルICONIQ、「わたしが変わる。世界を変える。」
2,【Sports Watch】不振続く松井秀に「マイナーでのプレーを余儀なくされる」
1,自転車女子、はじめました vol.13『サイクリングで、ココロを柔軟性に』Presented by ゆるっとcafe
2,【Sports Watch】スエマエの五輪後、前田は「人間不信になった感じ」
0,ゲリラ豪雨にも勝てる？ iPhoneをマイ自転車に搭載できる強力な防水機能マウント 【イケショップのレア物】
1,【終了しました】シュッとひと吹き、美容成分が染み込む肌に。「ブースターローション」を3名様にプレゼント
0,関西KDDI強し！2ヶ月連続で純増No.1に続く、さらなる一手
2,【Sports Watch】阪神と広島にみる、1勝＝5億円の差とは？
1,【オトナ女子映画部】貞淑な妻が“性”を解放！ それは開花か、堕落か？『恋の罪』
2,ダルビッシュがメジャー挑戦発表、ファンの「嘘ついたことに変わりない」の声に弁明も
1,お金をかけずにおしゃれを楽しむxChange（古着交換会）
1,美人オーラを放つためのルール
1,旅先や女子会の楽しい様子も手軽にビデオムービーでシェア！
0,SSDでMacの起動は爆速化！ しかし限界も… 続・Intel 520 SSDを旧Macに装着 （下）【デジ通】
1,【オトナ女子映画部】“運命の人”をキャッチする方法！『セレンディピティ』
1,2回目の出会いって重要？
1,クリスマス前に新たな出会いを探す男女が急増
1,乾燥する季節、妄想女子の乾いた心を潤すオトコたち
0,人気のスマホに強い味方！ドコモ GALAXY S II SC-02C 大型大容量バッテリー【モバステ通信】
0,戦国武将が勢揃い！戦国RPG 真・戦国バスター【iPhoneでチャンスを掴め】
1,今、大人気の東芝LED＜レグザ＞プレゼント！ 働く女子のお部屋時間にスタイリッシュな地デジテレビ
1,貧困女子とかマジ勘弁！ 事実婚という選択
1,フラワープリントvs.マリンスタイル　あなたはどっちがお好き？
1,「このまま仕事を続けられるのか不安です」 - 辛口説教部屋 vol.58
1,新『エスプリーク』のイメージキャラクターに安室奈美恵を起用！
0,3割近くがタブレットを所有 価格.comリサーチによるタブレット所有リサーチ結果
1,案外大変？結婚したい職業として人気「公務員」の実態
2,日本代表新アウエーユニに「こっちをホームにしろよ」の声
1,つける？ つけない？ 独女の家計簿
1,冬の夜、紅茶の香るカクテルでくつろぎタイムを
2,本田モデルのスパイク登場も、「オモチャみたいだな」の声
0,最新CPUに出会えるチャンス！「Intel Technology Day in Akiba 2012」を開催へ
1,高学歴女子が白熱の議論「外貨を始めるならやっぱり“米ドル”!?」
2,「笑わない女王」女子柔道・中村美里の笑わないワケ
1,5月21日の金環食、あなたは誰と観ますか？
1,韓国毛穴ケアコスメ、夏の肌をタマゴのようなツルツル肌にしよう！
0,ニコニコ動画：Zero地味に改善中！　動画視聴用の「ZeroWatch」新バージョンにアップデート
1,【終了しました】白金のシンボル的レストラン「BLUE POINT」のペアディナーチケット（1ドリンク付き）が当たるツイッターキャンペーン実施中！！
1,「女の武器」に有効期限はあるのか？
1,女を磨く“植物学”入門 Vol.1　″心のくすみ″を取る！いけ花
2,【Sports Watch】大先輩・大八木、大畑に「もっかい現役やらなアカンわ」
2,江川氏、DeNA中畑監督に「僕は中畑さんが詰まっていくのがすごい怖い」
1,たまに自分を甘やかして、活路を開く独女世代！ずばり、どんなご褒美あげてるの!?
1,自分の電話が″占いの館″に早変わり？　電話占いを試してみました！
1,正直な貯金額、人に言えますか？　Presented by ゆるっとcafe
0,ハイビジョン録画時代のビデオカセット計画！奥さんに趣味の番組を消されない裏技
1,グラデーション、思い通り！　簡単にパッチリ目になれる新アイシャドウ
1,“神社コンシェルジュ”が選ぶ、恋愛祈願の町「小江戸」
2,ノムさん、結婚報告なきマー君に落胆 「普通来るでしょ。社会常識として」
0,ゲームサウンドが聴き放題！ 24時間無料でゲームサウンドが聴けるSQUARE-ENIX AUDIO
1,プチ整形並み！？　表参道でメイクレッスン　　【プレゼント有】
1,【オトナ女子映画部】恋愛歴がウブだとスキャンダラスな純愛にハマりやすい？『セカンドバージン』
1,女を磨く“植物学”入門 Vol.3　ハーブを暮らしに取り入れる
1,うまいビールが飲みたい！【livedoorHOMME“酒特集” | vol.02】
0,PCの次世代利用モデルを創出へ インテルつくばに新センター開設【デジ通】
2,【Sports Watch】驚愕のスーパープレー、その裏側に球場の秘密
1,小雪と8歳年下の松ケンとの結婚にみる”年下君”の魅力
1,オタク男性を夫にしたら…!?
1,毎年11月は「ネイル月間」　表参道ヒルズがピンクで染まる
1,「セクハラや不倫が横行している会社です…」 - 辛口説教部屋 vol.43
0,Wordで表の列幅や行幅をピッタリ微調整する【知っ得！虎の巻】
1,お花見デートで女力アップを！
1,コンサルタントは能力不足？　〜「自分で解決」と「頼る」の切り分け〜｜実践！問題解決力テスト【第2問】
1,コピーライター的発想が「モテ」への一歩！？
0,Androidを狙うウイルスが急増！スマホに迫る悪質なアプリ 【役立つセキュリティ】
2,【Sports Watch】ノリノリ秋山、五味の試合にダメだし連発
2,「平成のマーメイド」は15歳、最年少の美少女スイマー
1,“新たな一歩を願って”チヨダが靴などを宮城県災害対策本部に寄付
0,忘れそうになってた！孫社長の格言的な言葉が話題
1,【オトナ女子映画部】恋に恋する15歳の少女が見せる強い母性『ヒミズ』
1,住宅街のパン屋さんで、もちもちベーグルを習ってきました！
0,(」=・ω・)」 (/=・ω・)/うー！にゃー！な簡単ゲーム【iPhoneでチャンスを掴め】
1,時代は「3平」へ。イマドキの結婚相手の条件とは？
1,セクシー フィットネスで、HOTなカラダに
0,写真の撮り方がうますぎる！孫社長 桜を詠んだ句と写真が話題
2,【Sports Watch】ノムさん、日本人選手のメジャー挑戦に「本当はお金ですよ」
2,澤穂希イチオシの“ヤングなでしこ”2選手とは？
2,清武弘嗣の負傷に「協会ふざけるな」
1,【お願い】「Ameba　AppMarket」でPeachyアプリをダウンロードされた皆様へ
1,【特集】Paul Smith | ポール・スミスが提案するスーツの現在進行形[4/5]
1,グチの言い過ぎに要注意！
2,マラソン・藤原新、躍進のきっかけは“カリスマ美女”との出会い
1,「貯金が全く出来ません。このままじゃヤバイ？」 - 辛口説教部屋 vol.42
1,独女はピンとこない？ 紗栄子さんがネットで嫌われる理由
0,最新スマホに最強兵器が登場！ソフトバンク AQUOS PHONE 104SH対応大容量バッテリー【モバステ通信】
2,古閑美保と工藤公康の対談で衝撃発言飛び出した!?
2,【Sports Watch】魔裟斗、解説中にも怒り心頭「すげー頭にきてた」
0,違法ダウンロード刑罰化の次は通信の秘密に踏み込む音楽権利団体
1,値段を気にせずガンガン飲める、オリジナルホエイプロテイン発売
0,無料PDF作成ソフトを大活用！PDFでビジネスが変わる【知っ得！虎の巻】
2,【Sports Watch】山本小鉄さん急逝も、死去直前も“豪傑ぶり”変わらず
1,八神蓮「好きになられて嫌な男はいない」
1,いま銭湯散歩がおもしろい！ Presented by ゆるっとcafe
2,DeNA春田真会長、プロ野球参入の理由は「12個しかないアセットを会社で持つ重みがある」
2,元メジャー最多勝投手、突然の帰国に「グリーンウェルよりひどいぞこれ」
2,【Sports Watch】引退を表明した坂田、亀田一家に“もういいかげんにしてくれ”
1,あなたは何様ですか？
0,ついつい見入っちゃうよね！　航空会社提供の機内食＆ラウンジ食の数々
1,大手映画会社 営業（チームリーダー）「まんが喫茶で味わう非日常」 - 年収1000万円プレイヤー図鑑 vol.2
1,あわや″姉妹どんぶり″の過去も!? 倖田來未さん結婚
0,スクラップブックが簡単にできる！写真加工アプリ【iPhoneでチャンスを掴め】
0,スマホで使える驚愕の次世代眼鏡！身に付けられるディスプレイ
1,うまいビールが飲みたい！【livedoorHOMME“酒特集” | vol.01】
1,復活愛はアリかナシか。独女たちの出会いと別れ
2,【Sports Watch】体操・田中理恵、兄が学生時代のエピソードを暴露
0,七夕の願いは済んだ？　短冊に書かれたユニークな願いが話題に
2,なでしこリーグに警鐘「リーグの意味がない」
2,【Sports Watch】坂本の夜遊びに原監督が激怒、美人記者と夜の街へ
